ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
BFD29218AB271154,electric_bike,2022-01-21 13:13:43.392,2022-01-21 13:22:31.463,West End Ave & W 107 St,7650.05,Mt Morris Park W & W 120 St,7685.14,40.8021174,-73.9681805305,40.804038,-73.945925,member
7C953F2FD7BE1302,classic_bike,2022-01-10 11:30:54.162,2022-01-10 11:41:43.422,4 Ave & 3 St,4028.04,Boerum Pl\t& Pacific St,4488.09,40.673746,-73.985649,40.68848905639242,-73.99116039276123,member
95893ABD40CED4B8,electric_bike,2022-01-26 10:52:43.096,2022-01-26 11:06:35.227,1 Ave & E 62 St,6753.08,5 Ave & E 29 St,6248.06,40.7612274,-73.96094022,40.7451677,-73.98683077,member
F853B50772137378,classic_bike,2022-01-03 08:35:48.247,2022-01-03 09:10:50.475,2 Ave & E 96 St,7338.02,5 Ave & E 29 St,6248.06,40.7839636,-73.9471673,40.7451677,-73.98683077,member
7590ADF834797B4B,classic_bike,2022-01-22 14:14:23.043,2022-01-22 14:34:57.474,6 Ave & W 34 St,6364.10,5 Ave & E 29 St,6248.06,40.74964,-73.98805,40.7451677,-73.98683077,member
F803F9593CEDBB39,electric_bike,2022-01-05 15:37:37.276,2022-01-05 15:54:06.286,Cleveland Pl & Spring St,5492.05,5 Ave & E 29 St,6248.06,40.722103786686034,-73.99724900722504,40.7451677,-73.98683077,member
DD92C2F27FF265D0,classic_bike,2022-01-25 16:44:22.863,2022-01-25 16:48:07.593,Cleveland Pl & Spring St,5492.05,Allen St & Rivington St,5414.06,40.722103786686034,-73.99724900722504,40.72019576,-73.98997825,member
621225A86D88489F,electric_bike,2022-01-06 15:08:37.036,2022-01-06 15:26:01.858,6 Ave & W 34 St,6364.10,Allen St & Rivington St,5414.06,40.74964,-73.98805,40.72019576,-73.98997825,member
F3D0C298E2EBC08A,classic_bike,2022-01-17 16:16:37.930,2022-01-17 16:20:59.671,6 Ave & W 34 St,6364.10,5 Ave & E 29 St,6248.06,40.74964,-73.98805,40.7451677,-73.98683077,member
B54404E792CF854A,classic_bike,2022-01-10 17:56:14.004,2022-01-10 18:01:58.560,1 Ave & E 44 St,6379.03,E 55 St & 2 Ave,6650.07,40.75001986,-73.96905301,40.75797322,-73.96603308,member
