"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"62021B31AF42943E","electric_bike","2024-03-13 15:57:41.800","2024-03-13 16:07:09.853","Forsyth St & Grand St","5382.07","Front St & Jay St","4895.03",40.717763305,-73.993166089,40.702461,-73.986842,"member"
"EC7BE9D296FFD072","electric_bike","2024-03-16 10:25:46.114","2024-03-16 10:30:21.554","E 12 St & 3 Ave","5788.12","Mott St & Prince St","5561.04",40.73245585,-73.988553643,40.72317958,-73.99480012,"member"
"EC85C0EEC95157BB","classic_bike","2024-03-20 19:20:49.818","2024-03-20 19:28:00.165","E 12 St & 3 Ave","5788.12","Mott St & Prince St","5561.04",40.73223272,-73.98889957,40.72317958,-73.99480012,"member"
"9DDE9AF5606B4E0F","classic_bike","2024-03-13 20:31:12.599","2024-03-13 20:40:31.209","6 Ave & W 34 St","6364.10","E 25 St & 1 Ave","6004.07",40.74964,-73.98805,40.7381765,-73.97738662,"member"
"E4446F457328C5FE","electric_bike","2024-03-16 10:50:11.535","2024-03-16 10:53:02.451","Cleveland Pl & Spring St","5492.05","Mott St & Prince St","5561.04",40.721995115,-73.997344375,40.72317958,-73.99480012,"member"
"C25F46F62F85376D","electric_bike","2024-03-03 19:10:06.717","2024-03-03 19:17:14.126","E 12 St & 3 Ave","5788.12","Pitt St & Stanton St","5406.04",40.732391119,-73.988770604,40.71926081,-73.98178024,"member"
"0132F3650F73AA65","classic_bike","2024-03-15 13:37:19.823","2024-03-15 13:57:00.376","6 Ave & W 34 St","6364.10","N Moore St & Hudson St","5470.02",40.74964,-73.98805,40.71996118117138,-74.00844320654869,"member"
"13C3BDBCFFFBB7BA","electric_bike","2024-03-12 08:58:06.764","2024-03-12 09:07:27.927","W 27 St & 6 Ave","6215.07","E 43 St & Madison Ave","6551.11",40.745260239,-73.990650892,40.75354681867074,-73.97896572947502,"member"
"A870BCA8D8E84145","electric_bike","2024-03-29 16:40:52.919","2024-03-29 16:49:21.628","W 27 St & 6 Ave","6215.07","E 43 St & Madison Ave","6551.11",40.745525479,-73.990383863,40.75354681867074,-73.97896572947502,"member"
"B47552E7DA344D68","classic_bike","2024-03-04 19:41:29.718","2024-03-04 19:46:29.086","Lexington Ave & E 120 St","7652.04","Lexington Ave & E 128 St","7716.19",40.8013066,-73.9398167,40.806414,-73.936085,"member"
"7BE030A97D400E4A","classic_bike","2024-03-03 14:59:36.914","2024-03-03 15:24:02.376","W 17 St & 7 Ave","6107.08","Riverside Dr & W 72 St","7288.04",40.740564236339516,-73.99852573871613,40.78057799010334,-73.98562431335449,"member"
"48732A89E737A30F","electric_bike","2024-03-14 16:35:44.156","2024-03-14 18:36:22.715","6 Ave & W 34 St","6364.10","Frederick Douglass Blvd & W 117 St","7688.12",40.749343872,-73.988181233,40.805159,-73.954692,"member"
"E1BDD897E69B5DD5","classic_bike","2024-03-15 22:23:53.689","2024-03-15 22:33:04.157","Lexington Ave & E 120 St","7652.04","Lexington Ave & E 128 St","7716.19",40.8013066,-73.9398167,40.806414,-73.936085,"casual"
"CA4ECC14FA257BFF","electric_bike","2024-03-16 18:29:09.071","2024-03-16 18:32:19.760","W 17 St & 7 Ave","6107.08","W 20 St & 10 Ave","6306.01",40.740564236339516,-73.99852573871613,40.745686,-74.005141,"member"
"0FADBE23DDF69441","electric_bike","2024-03-28 19:12:34.093","2024-03-28 19:19:17.064","Lexington Ave & E 120 St","7652.04","Adam Clayton Powell Blvd & W 126 St","7738.04",40.801490188,-73.939708591,40.809495347779475,-73.94776493310928,"member"
"6B7EFECE20EAFF36","electric_bike","2024-03-04 10:59:57.964","2024-03-04 11:03:42.910","W 17 St & 7 Ave","6107.08","W 20 St & 10 Ave","6306.01",40.740728855,-73.998695374,40.745686,-74.005141,"member"
"61ACEC413334E5FA","classic_bike","2024-03-24 10:37:28.824","2024-03-24 10:41:30.572","W 17 St & 7 Ave","6107.08","W 20 St & 10 Ave","6306.01",40.740564236339516,-73.99852573871613,40.745686,-74.005141,"member"
"137071DB053B6985","classic_bike","2024-03-06 19:09:14.455","2024-03-06 19:26:56.827","Lexington Ave & E 120 St","7652.04","E 85 St & 3 Ave","7212.05",40.8013066,-73.9398167,40.77801203,-73.95407149,"casual"
"0EECB604EA69E636","classic_bike","2024-03-19 12:02:39.486","2024-03-19 12:08:47.118","Park Circle & East Dr","3344.02","Dahill Rd & 12 Ave","3208.07",40.651566,-73.972212,40.646037,-73.980963,"member"
"B7B3525E0C0BE3DF","electric_bike","2024-03-15 07:08:26.867","2024-03-15 07:24:08.501","48 St & 5 Ave","3202.06","7 Ave & Park Pl","4125.07",40.64632833,-74.009430408,40.6776147,-73.97324283,"member"
"86811958A451D476","electric_bike","2024-03-12 16:57:11.805","2024-03-12 17:17:45.799","W 27 St & 6 Ave","6215.07","W 87 St & West End Ave","7484.05",40.745140672,-73.99075532,40.789622,-73.97757,"member"
"B8B2FB36FBB2A8FE","classic_bike","2024-03-24 10:41:35.583","2024-03-24 10:48:22.338","W 17 St & 7 Ave","6107.08","W 25 St & 9 Ave","6339.06",40.740564236339516,-73.99852573871613,40.747832605837715,-74.0005722643582,"member"
"C9AF3490B6666353","electric_bike","2024-03-20 11:03:23.756","2024-03-20 11:19:53.693","Forsyth St & Grand St","5382.07","W 25 St & 9 Ave","6339.06",40.717740297,-73.99329412,40.747832605837715,-74.0005722643582,"member"
"076038511F4C25C0","electric_bike","2024-03-04 08:48:27.447","2024-03-04 08:54:39.662","6 Ave & W 34 St","6364.10","W 55 St & 6 Ave","6809.09",40.74964,-73.98805,40.763189,-73.978434,"member"
"69884C7CA62EBC84","electric_bike","2024-03-12 08:48:14.516","2024-03-12 09:00:02.325","W 17 St & 7 Ave","6107.08","W 55 St & 6 Ave","6809.09",40.740965009,-73.998897672,40.763189,-73.978434,"member"
"44F3E31C9EA9B6C2","classic_bike","2024-03-14 14:48:45.443","2024-03-14 14:59:22.344","Lexington Ave & E 120 St","7652.04","E 103 St & Lexington Ave","7463.09",40.8013066,-73.9398167,40.7903051,-73.94755757,"casual"
"96FDBB908CD6439F","electric_bike","2024-03-27 15:47:52.893","2024-03-27 16:14:33.738","6 Ave & W 34 St","6364.10","5 Ave & W 131 St","7735.05",40.749569416,-73.988093138,40.81014,-73.93973,"member"
"F726C8A4015958B7","classic_bike","2024-03-20 21:41:02.573","2024-03-20 21:45:20.936","Forsyth St & Grand St","5382.07","Henry St & Grand St","5294.04",40.71779817737835,-73.99316132068634,40.714211,-73.981095,"member"
"7D05C2335BA31889","classic_bike","2024-03-07 19:37:40.959","2024-03-07 19:59:14.560","Forsyth St & Grand St","5382.07","Fulton St & Adams St","4637.06",40.71779817737835,-73.99316132068634,40.692418292578466,-73.98949474096298,"member"
"D7267BBF112E3A9D","electric_bike","2024-03-01 15:04:49.955","2024-03-01 15:20:47.349","77 St & 24 Ave","6825.03","39 St & 47 Ave","6143.05",40.764361858,-73.891671062,40.74215636827728,-73.92662644386292,"member"
"8A9BDD010FB2B0F8","electric_bike","2024-03-21 19:27:37.777","2024-03-21 19:35:03.603","Cleveland Pl & Spring St","5492.05","Henry St & Grand St","5294.04",40.722207069,-73.997454882,40.714211,-73.981095,"member"
"B8ABEAC08058B504","electric_bike","2024-03-17 19:18:28.562","2024-03-17 19:22:32.665","Forsyth St & Grand St","5382.07","Henry St & Grand St","5294.04",40.71780014,-73.993261099,40.714211,-73.981095,"member"
"F3C6F2C353DF44EF","classic_bike","2024-03-01 12:34:50.101","2024-03-01 12:57:20.876","E 12 St & 3 Ave","5788.12","Henry St & Grand St","5294.04",40.73223272,-73.98889957,40.714211,-73.981095,"member"
"3B27EE9D900AD1F8","classic_bike","2024-03-10 11:42:10.850","2024-03-10 11:47:50.827","Cleveland Pl & Spring St","5492.05","Spruce St & Nassau St","5137.10",40.722103786686034,-73.99724900722504,40.71146364,-74.00552427,"member"
"06DC835E7AE72012","classic_bike","2024-03-03 16:59:34.042","2024-03-03 17:08:19.564","Forsyth St & Grand St","5382.07","Spruce St & Nassau St","5137.10",40.71779817737835,-73.99316132068634,40.71146364,-74.00552427,"member"
"415372FF189BB091","electric_bike","2024-03-11 10:34:32.431","2024-03-11 10:47:27.710","W 17 St & 7 Ave","6107.08","Spruce St & Nassau St","5137.10",40.740806818,-73.998499155,40.71146364,-74.00552427,"member"
"C7C6388A8C79C8E5","electric_bike","2024-03-30 17:14:42.930","2024-03-30 17:20:44.495","Cleveland Pl & Spring St","5492.05","Maiden Ln & Pearl St","5065.10",40.721909046,-73.997303128,40.70706456,-74.00731853,"member"
