ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
DC1CB984821DFFF7,classic_bike,2023-01-07 15:36:53.430,2023-01-07 15:39:45.406,Vesey St & Church St,5216.06,Albany St & Greenwich St,5145.02,40.71221958009051,-74.01047229766846,40.709267,-74.013247,member
C00CA02971557F16,classic_bike,2023-01-04 19:23:01.234,2023-01-04 19:34:57.151,Lispenard St & Broadway,5391.06,St Marks Pl & 1 Ave,5626.13,40.71939226,-74.00247214,40.72779126,-73.98564945,member
C753AE5EBD8458F9,classic_bike,2023-01-20 09:22:19.894,2023-01-20 10:23:24.255,3 Ave & Schermerhorn St,4437.01,State St & Smith St,4522.07,40.68683208,-73.9796772,40.68917,-73.9886,member
E4415A543C1972A7,classic_bike,2023-01-24 10:38:01.135,2023-01-24 10:41:40.749,E 5 St & Ave A,5626.06,E 1 St & 1 Ave,5593.01,40.72479007746337,-73.98430064320564,40.72335597960796,-73.98864984512329,member
BD52A87B215877C7,electric_bike,2023-01-13 10:17:38.192,2023-01-13 10:33:59.099,W 54 St & 11 Ave,6955.05,Washington St & Gansevoort St,6039.06,40.768292427,-73.992562771,40.739323,-74.008119,member
4FC76B63F9FE631F,classic_bike,2023-01-26 19:17:23.200,2023-01-26 19:47:05.287,W 59 St & 10 Ave,7023.04,E 1 St & 1 Ave,5593.01,40.770513,-73.988038,40.72335597960796,-73.98864984512329,member
680C4E3A801B0839,electric_bike,2023-01-13 12:25:17.234,2023-01-13 12:38:53.514,W 54 St & 11 Ave,6955.05,Washington St & Gansevoort St,6039.06,40.768242836,-73.992777467,40.739323,-74.008119,member
153486234EA3E427,electric_bike,2023-01-10 08:29:04.191,2023-01-10 08:33:49.274,Barrow St & Hudson St,5805.05,Washington St & Gansevoort St,6039.06,40.73172428,-74.00674436,40.739323,-74.008119,member
D24D370D9CE13CB4,classic_bike,2023-01-11 08:32:01.889,2023-01-11 08:38:26.498,Barrow St & Hudson St,5805.05,Washington St & Gansevoort St,6039.06,40.73172428,-74.00674436,40.739323,-74.008119,member
98E7D95A8B9B2249,classic_bike,2023-01-01 16:40:29.769,2023-01-01 16:48:04.256,Barrow St & Hudson St,5805.05,Washington St & Gansevoort St,6039.06,40.73172428,-74.00674436,40.739323,-74.008119,member
790EA5D79D443212,classic_bike,2023-01-30 13:07:23.498,2023-01-30 13:13:26.382,46 St & Queens Blvd,6209.08,Skillman Ave & 54 St,6276.05,40.74349759836971,-73.91860529780388,40.745502,-73.909887,member
DBF24EB4FA6C0664,electric_bike,2023-01-28 18:45:07.423,2023-01-28 18:50:58.159,W 135 St & Lenox Terrace Pl,7832.04,W 155 St & Frederick Douglass Blvd,8065.13,40.813598633,-73.93923521,40.82923,-73.936996,member
5F8813B6D6C76595,classic_bike,2023-01-12 14:42:07.655,2023-01-12 14:44:20.190,Prospect Pl & Nostrand Ave,4025.02,Brooklyn Ave & Prospect Pl,4057.04,40.67428,-73.9503,40.67412,-73.94447,member
633FF85F59633169,classic_bike,2023-01-10 19:00:38.329,2023-01-10 19:02:56.400,Court St & State St,4488.08,State St & Smith St,4522.07,40.6902375,-73.99203074,40.68917,-73.9886,member
9ABD445191B6E224,classic_bike,2023-01-29 14:27:25.595,2023-01-29 14:38:48.023,Barrow St & Hudson St,5805.05,St Marks Pl & 1 Ave,5626.13,40.73172428,-74.00674436,40.72779126,-73.98564945,member
026199E5F1F2F74A,classic_bike,2023-01-29 10:10:32.896,2023-01-29 10:23:48.647,Underhill Ave & Pacific St,4231.04,State St & Smith St,4522.07,40.6804836,-73.9646795,40.68917,-73.9886,member
94F22FDEFB504330,electric_bike,2023-01-22 00:23:38.761,2023-01-22 00:44:17.653,Broadway & E 14 St,5905.12,Evergreen Ave & Noll St,4873.08,40.734629512,-73.990792036,40.70106,-73.93318,member
C3540E3D834FFF80,electric_bike,2023-01-22 18:48:51.722,2023-01-22 18:56:08.727,6 Ave & W 33 St,6364.07,2 Ave & E 31 St,6197.02,40.748832583,-73.988827229,40.74290902,-73.97706058,member
C5564080DDC348D7,classic_bike,2023-01-20 14:41:23.439,2023-01-20 14:47:17.131,6 Ave & W 33 St,6364.07,2 Ave & E 31 St,6197.02,40.74901271,-73.98848395,40.74290902,-73.97706058,member
01D7ACD6AE19CC69,classic_bike,2023-01-09 09:01:26.183,2023-01-09 09:11:28.461,6 Ave & W 33 St,6364.07,E 47 St & Park Ave,6584.12,40.74901271,-73.98848395,40.75510267,-73.97498696,member
044C13BF6237E402,classic_bike,2023-01-26 07:22:25.970,2023-01-26 07:30:34.377,6 Ave & W 33 St,6364.07,E 27 St & 1 Ave,6004.06,40.74901271,-73.98848395,40.739445,-73.976806,member
E8253003DC1A6B0C,electric_bike,2023-01-09 16:29:09.419,2023-01-09 16:53:30.399,E 102 St & 1 Ave,7407.13,E 43 St & 2 Ave,6422.08,40.786960125,-73.941613674,40.75022392,-73.97121414,member
7DE08E638FE7DE3B,electric_bike,2023-01-05 16:29:18.365,2023-01-05 16:43:17.056,E 102 St & 1 Ave,7407.13,E 43 St & 2 Ave,6422.08,40.786930084,-73.941691279,40.75022392,-73.97121414,member
