ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
B354BE3C0834F6BE,electric_bike,2023-02-21 17:20:37.505,2023-02-21 17:23:54.676,St James Pl & Pearl St,5167.06,Fulton St & William St,5137.11,40.711211324,-74.000131726,40.70960089363537,-74.00655090808868,member
3CCD231D8FABA882,electric_bike,2023-02-02 20:04:50.003,2023-02-02 20:27:57.794,E 25 St & 2 Ave,6046.02,Washington Ave & Greene Ave,4419.03,40.73888278,-73.979032874,40.68650065,-73.96563307,member
2EE4EFD27D50719C,classic_bike,2023-02-17 23:31:11.753,2023-02-17 23:32:42.808,E 25 St & 2 Ave,6046.02,E 25 St & 1 Ave,6004.07,40.73912601,-73.97973776,40.7381765,-73.97738662,member
C996B4C8EC1084A0,classic_bike,2023-02-06 06:11:13.144,2023-02-06 06:12:54.202,E 25 St & 2 Ave,6046.02,E 25 St & 1 Ave,6004.07,40.73912601,-73.97973776,40.7381765,-73.97738662,member
421D3470513FF67B,classic_bike,2023-02-22 06:01:46.706,2023-02-22 06:03:27.871,E 25 St & 2 Ave,6046.02,E 25 St & 1 Ave,6004.07,40.73912601,-73.97973776,40.7381765,-73.97738662,member
1964BD8D50BA1E1D,classic_bike,2023-02-10 06:17:34.550,2023-02-10 06:18:54.889,E 25 St & 2 Ave,6046.02,E 25 St & 1 Ave,6004.07,40.73912601,-73.97973776,40.7381765,-73.97738662,member
1B757B68368614BE,classic_bike,2023-02-15 11:09:55.390,2023-02-15 11:11:12.264,E 25 St & 2 Ave,6046.02,E 25 St & 1 Ave,6004.07,40.73912601,-73.97973776,40.7381765,-73.97738662,member
93AF5A7778223959,classic_bike,2023-02-27 12:11:10.913,2023-02-27 12:20:13.987,7 St & 3 Ave,3996.01,Nevins St & Schermerhorn St,4437.09,40.67260298150126,-73.98983001708984,40.68737247650719,-73.98176059126854,member
8F26F0582AFD3EF7,electric_bike,2023-02-28 10:32:04.386,2023-02-28 12:18:51.482,St James Pl & Pearl St,5167.06,Mercer St & Spring St,5532.01,40.711155891,-74.000248313,40.72362738,-73.99949601,member
DD5E426423FD7BBF,electric_bike,2023-02-25 14:07:50.222,2023-02-25 14:10:27.311,Sheridan Ave & E 168 St,8160.03,College Ave & E 170 St,8175.06,40.835259438,-73.915445209,40.837576,-73.910489,member
25563073D285D2C2,electric_bike,2023-02-26 14:44:33.330,2023-02-26 14:49:42.107,Sheridan Ave & E 168 St,8160.03,College Ave & E 169 St,8141.05,40.835356474,-73.915481448,40.835122799036405,-73.91196817159653,member
107A6A3E15DEA7B1,electric_bike,2023-02-08 18:04:58.774,2023-02-08 18:24:14.124,7 St & 3 Ave,3996.01,Nevins St & Schermerhorn St,4437.09,40.67260298150126,-73.98983001708984,40.68737247650719,-73.98176059126854,member
CA557C4ABABC2954,electric_bike,2023-02-27 12:24:06.038,2023-02-27 12:27:52.895,E 3 St & 1 Ave,5553.03,Mercer St & Spring St,5532.01,40.724718571,-73.98783505,40.72362738,-73.99949601,member
240D197B947B3968,classic_bike,2023-02-13 15:11:36.675,2023-02-13 15:17:54.261,St James Pl & Pearl St,5167.06,Madison St & Clinton St,5190.07,40.71117416,-74.00016545,40.71269042,-73.98776323,member
F1C6C90B797F3EFC,classic_bike,2023-02-21 18:44:39.228,2023-02-21 18:55:58.978,E 25 St & 2 Ave,6046.02,Greenwich Ave & Charles St,5914.08,40.73912601,-73.97973776,40.735238,-74.000271,member
C0F518A7AD661DD4,electric_bike,2023-02-11 19:08:36.176,2023-02-11 19:10:39.894,Prospect Ave & Jennings St,8099.04,Fulton Ave & E 168 St,8084.03,40.831839561,-73.89688766,40.830471,-73.904556,member
DEA9AC29642A37ED,classic_bike,2023-02-11 21:33:01.103,2023-02-11 21:46:02.333,31 St & Hoyt Ave N,7018.01,Shore Blvd & Astoria Park,7271.01,40.7711528,-73.9170074,40.77977,-73.923162,member
C89B8F5948F4E547,electric_bike,2023-02-20 20:14:42.549,2023-02-20 20:29:46.241,Hoyt St & Warren St,4330.09,Stuyvesant Ave & Gates Ave,4458.06,40.684294343,-73.98876524,40.68834,-73.93306,casual
4B9D04B270EAD174,electric_bike,2023-02-21 10:49:16.228,2023-02-21 12:20:04.645,Southpoint Park,6566.01,,,40.753628969,-73.958845019,40.75,-73.96,casual
B561D4803B85384E,electric_bike,2023-02-07 11:14:35.619,2023-02-07 11:50:26.858,3 Ave & E 62 St,6762.04,Broadway & W 185 St,8416.07,40.762913823,-73.965675592,40.852538,-73.93441,member
