"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"FAA6E2C868AF9DBB","electric_bike","2024-02-08 22:39:56.991","2024-02-08 22:44:34.628","Lenox Ave & W 130 St","7753.13","St Nicholas Ave & W 126 St","7756.10",40.810763001,-73.943148613,40.8114323,-73.9518776,"member"
"F9778AB26C0EE74B","classic_bike","2024-02-29 12:38:46.547","2024-02-29 12:44:32.706","Lenox Ave & W 130 St","7753.13","St Nicholas Ave & W 126 St","7756.10",40.8107922,-73.9430681,40.8114323,-73.9518776,"member"
"9AAE7D12936332C1","classic_bike","2024-02-22 10:49:31.047","2024-02-22 10:55:25.319","Lenox Ave & W 130 St","7753.13","Adam Clayton Powell Blvd & W 118 St","7670.09",40.8107922,-73.9430681,40.804372,-73.951475,"member"
"274313D580F669A6","classic_bike","2024-02-09 17:35:37.293","2024-02-09 17:42:57.508","Fulton St & Adams St","4637.06","Front St & Jay St","4895.03",40.692418292578466,-73.98949474096298,40.702461,-73.986842,"member"
"9865FB215A1F3C0C","electric_bike","2024-02-21 17:20:40.316","2024-02-21 17:31:24.756","Lenox Ave & W 130 St","7753.13","Broadway & W 142 St","7981.16",40.810599566,-73.943124294,40.824686,-73.951947,"casual"
"F5F4B2BB6C1EA9ED","classic_bike","2024-02-24 15:55:44.644","2024-02-24 16:00:34.907","Fulton St & Adams St","4637.06","Front St & Jay St","4895.03",40.692418292578466,-73.98949474096298,40.702461,-73.986842,"casual"
"10F36A346A65E6AF","electric_bike","2024-02-22 10:55:23.304","2024-02-22 12:13:56.940","E 30 St & Park Ave S","6206.08",,,40.744657159,-73.982778192,40.77,-73.99,"member"
"D0194B117E767190","electric_bike","2024-02-16 18:15:37.596","2024-02-16 18:20:51.602","Fulton St & Adams St","4637.06","Front St & Jay St","4895.03",40.692582488,-73.989510536,40.702461,-73.986842,"member"
"EA38D30A19CCB3DA","classic_bike","2024-02-08 18:20:21.889","2024-02-08 18:35:31.959","Amsterdam Ave & W 60 St","7023.09","E 74 St & 1 Ave","6953.08",40.771148122190155,-73.98699113854883,40.7689738,-73.95482273,"member"
"73593380CB361E37","electric_bike","2024-02-09 12:29:45.217","2024-02-09 12:34:09.595","3 Ave & E 172 St","8205.05","3 Ave & E 174 St","8241.07",40.839629769,-73.900344372,40.84224,-73.8985,"member"
"1EA890E356AD40D9","electric_bike","2024-02-02 09:45:33.975","2024-02-02 10:00:54.234","Howard St & Lafayette St","5422.04","Dock St & Front St","4903.09",40.719048142,-73.999385118,40.702709,-73.99253,"member"
"DA6749C07FD4CEFB","classic_bike","2024-02-11 12:00:40.969","2024-02-11 12:05:51.633","Broadway & E 21 St","6098.10","E 11 St & Broadway","5829.12",40.739888408589955,-73.98958593606949,40.73261787,-73.99158043,"member"
"52C917A049A23344","electric_bike","2024-02-02 18:51:52.549","2024-02-02 18:58:37.487","Leonard St & Church St","5359.11","W 10 St & Washington St","5847.06",40.717669129,-74.005603313,40.73342399437081,-74.00851495563984,"member"
"06F8FE76F5D53A84","classic_bike","2024-02-11 13:34:56.537","2024-02-11 13:41:47.980","McKibbin St & Bogart St","5059.02","Hart St & Wyckoff Ave","4971.01",40.706237,-73.933871,40.704876,-73.919911,"member"
"0D6C7E26821D88C2","classic_bike","2024-02-10 12:35:36.104","2024-02-10 12:42:54.347","5 Ave & E 78 St","7161.08","E 74 St & 1 Ave","6953.08",40.77632142182271,-73.96427392959595,40.7689738,-73.95482273,"member"
"E691A05059588539","electric_bike","2024-02-20 18:41:57.983","2024-02-20 18:54:16.810","Grand St & Greene St","5500.02","Dock St & Front St","4903.09",40.722001433,-74.002255082,40.702709,-73.99253,"member"
"86FB7EFC30834290","classic_bike","2024-02-16 15:57:19.233","2024-02-16 16:02:32.569","5 Ave & E 78 St","7161.08","E 74 St & 1 Ave","6953.08",40.77632142182271,-73.96427392959595,40.7689738,-73.95482273,"member"
